player_id,name,team,playing_role,performance_type,matches_played,batting_runs,total_balls,total_fours,total_sixes,batting_average,strike_rate,total_overs,total_wickets,bowling_runs,total_maidens,total_wides,total_noballs,bowling_average,economy_rate,bowling_strike_rate,batting_rating,bowling_rating,overall_rating,role_consistency_score,final_rating
163,Brad Wheal,Scotland,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,83.0,0.0,0.0,0.0,20.75,6.92,18.0,0.0,44.10999999999999,22.054999999999996,0.5334334660520063,24.407975018755398
138,Mohammed Shami,India,Bowler,Bowler,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,6.0,143.0,0.0,1.0,0.0,23.83,7.15,20.0,0.0,48.126,24.063,0.006151250979273,24.092603510462848
22,Ben Shikongo,Namibia,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,48.0,1.0,1.0,0.0,16.0,9.6,10.0,0.0,44.544000000000004,22.272000000000002,0.0765736658336836,22.613089737089563
151,Shakib Al Hasan,Bangladesh,Allrounder,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,167.0,0.0,1.0,1.0,27.83,8.79,19.0,0.0,39.15263157894737,19.576315789473686,0.6077464682681585,21.95580314602465
201,Ebadot Hossain,Bangladesh,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,25.0,0.0,0.0,1.0,25.0,8.06,18.6,0.0,35.86451612903225,17.932258064516127,0.8095491676565928,20.835666982582577
32,Ashton Agar,Australia,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,0.0,1.0,0.0,25.0,6.25,24.0,0.0,36.3,18.15,0.6341616152853575,20.452006663485847
165,Safyaan Sharif,Scotland,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.0,78.0,0.0,3.0,1.0,39.0,9.07,25.8,0.0,35.83255813953488,17.91627906976744,0.5628798296457482,19.933221491902717
214,Wellington Masakadza,Zimbabwe,Bowler,Batsman,1.0,1.0,7.0,0.0,0.0,1.0,14.29,2.0,0.0,12.0,0.0,1.0,0.0,0.0,6.0,0.0,4.811428571428571,33.25801801801802,19.034723294723296,0.2327766735558392,19.920891208843603
33,Binura Fernando,Sri Lanka,Bowler,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,65.0,0.0,2.0,0.0,32.5,7.65,25.5,0.0,37.55294117647059,18.776470588235295,0.3012807033927502,19.907868241446657
173,Timm van der Gugten,Netherlands,Bowler,Bowler,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,60.0,0.0,2.0,0.0,60.0,10.0,36.0,0.0,34.1,17.05,0.6896225036737144,19.40161273752737
193,Deepak Hooda,India,Allrounder,Unused Player,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.015015015015017,15.007507507507508,0.9204298651127072,17.770179129670126
90,Ahmed Raza,U.A.E.,Bowler,Unused Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,32.77801801801802,16.38900900900901,0.2269400475806564,17.13287350586987
35,Dasun Shanaka,Sri Lanka,Allrounder,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,24.0,0.0,1.0,0.0,24.0,7.74,18.6,0.0,29.983870967741936,14.991935483870968,0.6666547111754719,16.99082436786323
190,Shoriful Islam,Bangladesh,Bowler,Unused Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,57.0,0.0,2.0,2.0,0.0,14.25,0.0,0.0,28.488018018018018,14.244009009009009,0.8731257598679941,16.731371246920517
80,Mohammad Nabi,Afghanistan,Allrounder,Bowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,46.0,0.0,0.0,0.0,46.0,7.67,36.0,0.0,30.116666666666667,15.058333333333334,0.4869833670756078,16.524964907176038
12,Danushka Gunathilaka,Sri Lanka,Allrounder,Unused Player,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.015015015015017,15.007507507507508,0.4560061369564145,16.376210612276086
20,Gerhard Erasmus,Namibia,Allrounder,Unused Player,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,1.0,0.0,0.0,5.25,0.0,0.0,27.940015015015017,13.970007507507509,0.5446734072350572,15.491825825150196
